 
# APPENDIX to the
# ISC-GEM Reference Global Instrumental Earthquake Catalogue (1900-2009)
#
# June 29, 2012. International Seismological Centre (ISC), Thatcham, Berks, UK
#
# The GEM Foundation and the ISC reserve their right to remain the sole 
# distributors of the ISC-GEM Catalogue and Appendix to all interested parties.
#
# The Appendix contains a list of those earthquakes, not included in the main 
# Catalogue, for which poor data availability prevented the authors from 
# performing a reliable determination of either an epicentre or a magnitude or 
# both.
#
# The Appendix is presented in exactly the same format as the main Catalogue:
#
# - earthquake origin date and time;
# - epicentre (lat,lon);
# - error ellipse parameters (smajax, sminax, strike), epicentre quality 
#   (q:A/B/C/D);
# - depth, depth uncertainty (unc), depth quality (q:A/B/C);
# - Mw, Mw uncertainty (unc), quality (q:A/B/C/D), source(s:p-proxy,
#   d-direct computation);
# - where available: scalar moment (mo), factor (fac) , mo author (mo_auth) 
#   and six moment tensor components (mpp, mpr, mrr, mrt, mtp, mtt).
#
# The epicentre or magnitude quality flag "D" indicates those poorly determined 
# parameters that led to exclusion of the earthquake from the main list and 
# inclusion into the Appendix.

          date          ,    lat   ,    lon   , smajaz, sminax, strike, q ,  depth ,   unc , q ,  mw  ,  unc , q , s ,   mo  , fac, mo_auth  ,  mpp  ,  mpr  ,  mrr  ,  mrt  ,  mtp  ,  mtt  ,    eventid
 1962-02-08 11:49:21.96 ,   -3.397 ,  141.287 ,   9.0 ,   5.0 ,  55.0 , B ,  100.0 ,  13.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874213
 1962-02-11 02:42:39.96 ,   29.683 ,  139.363 ,   4.7 ,   4.5 ,  17.2 , A ,  415.3 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874224
 1962-02-11 18:55:34.35 ,   -4.477 ,  153.461 ,   6.4 ,   4.3 ,  67.6 , A ,   95.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874228
 1962-02-18 17:25:17.44 ,    7.902 ,  -74.777 ,   6.6 ,   5.6 ,  83.0 , A ,   46.1 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874252
 1962-03-02 13:03:03.59 ,    5.499 ,  126.605 ,   8.5 ,   5.3 ,  55.9 , B ,   25.0 ,  24.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874313
 1962-03-03 12:14:59.21 ,    7.403 ,  126.778 ,   7.0 ,   4.6 ,  55.2 , A ,   95.0 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17291471
 1962-03-08 21:38:35.43 ,   -3.750 ,   29.048 ,   8.8 ,   6.4 , 110.6 , A ,   10.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874336
 1962-03-11 15:23:46.74 ,   52.054 ,  178.114 ,   7.6 ,   4.8 , 175.5 , B ,  135.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874346
 1962-03-19 05:54:39.24 ,    0.176 ,  123.673 ,   6.7 ,   4.3 ,  54.4 , B ,  146.2 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17291520
 1962-03-21 22:57:55.29 ,   -5.958 ,  112.945 ,   6.0 ,   4.2 ,  56.7 , A ,  616.1 ,   7.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17291533
 1962-03-22 00:19:46.39 ,   -5.992 ,  112.928 ,   6.2 ,   4.1 ,  57.4 , B ,  586.1 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874402
 1962-03-24 12:59:37.40 ,   -5.791 ,  145.329 ,   6.0 ,   4.1 ,  69.0 , A ,  117.8 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874417
 1962-03-26 12:04:57.70 ,   -0.524 ,  -19.613 ,   8.9 ,   8.1 , 164.2 , A ,   15.0 ,   6.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874425
 1962-03-28 04:05:20.93 ,    1.266 ,   97.299 ,   9.3 ,   5.5 ,  50.6 , B ,   25.0 ,   6.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874437
 1962-03-29 20:09:05.82 ,   -0.481 ,  127.509 ,   7.8 ,   4.6 ,  57.5 , B ,   30.0 ,  33.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874445
 1962-04-01 00:45:15.07 ,   33.366 ,   58.902 ,   6.7 ,   4.6 ,  20.0 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874458
 1962-04-01 12:11:12.32 ,   -4.184 ,  143.403 ,   7.2 ,   4.6 ,  59.6 , B ,   83.9 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874464
 1962-04-03 16:25:00.08 ,  -10.648 ,  164.884 ,   6.7 ,   5.0 ,  63.1 , A ,   25.0 ,   3.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874469
 1962-04-06 16:50:17.45 ,  -26.789 , -113.720 ,  14.6 ,  11.4 , 113.7 , A ,   15.0 ,   7.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874483
 1962-04-07 06:21:38.34 ,    9.968 ,  144.519 ,   7.7 ,   4.6 ,  67.6 , B ,   20.0 ,   3.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874486
 1962-04-16 13:20:10.77 ,   30.344 ,  141.090 ,   4.6 ,   4.2 , 157.5 , A ,  100.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874557
 1962-04-22 04:45:24.10 ,   15.453 ,  -93.231 ,   8.1 ,   4.8 ,  38.4 , B ,   75.0 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874600
 1962-04-26 07:26:28.09 ,  -17.763 , -178.875 ,   8.3 ,   5.9 , 140.9 , B ,  555.0 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874635
 1962-04-27 06:47:30.85 ,  -44.363 ,  -75.936 ,  14.9 ,   7.6 ,  96.5 , B ,   20.0 ,   4.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874643
 1962-05-11 12:06:42.99 ,  -14.276 ,  170.449 ,  12.0 ,   9.2 , 122.4 , A ,  610.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874724
 1962-05-21 13:15:43.21 ,   37.050 ,   95.812 ,   7.2 ,   6.9 , 149.0 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874770
 1962-05-25 04:19:33.78 ,  -20.592 , -173.935 ,  10.8 ,   8.6 , 109.9 , B ,   25.0 ,  10.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874795
 1962-06-02 12:26:13.70 ,   49.635 , -130.059 ,  12.2 ,   6.6 ,  39.5 , B ,   30.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874831
 1962-06-14 07:55:50.63 ,   54.336 ,  169.237 ,  10.7 ,   6.9 , 166.8 , B ,   15.0 ,   3.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874891
 1962-06-18 23:42:40.32 ,   -4.952 ,  152.020 ,   6.5 ,   4.8 ,  68.9 , A ,  110.2 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874915
 1962-06-23 09:58:28.88 ,   19.079 ,  121.244 ,   7.6 ,   6.4 ,  80.5 , A ,   35.0 ,   4.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874938
 1962-06-28 04:27:19.18 ,   19.503 , -155.521 ,   9.5 ,   6.9 , 174.5 , A ,   15.0 ,  12.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874962
 1962-06-29 22:35:43.59 ,   32.230 ,   48.801 ,   6.1 ,   4.4 ,  17.7 , A ,   15.0 ,  15.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     874975
 1962-07-02 08:32:44.28 ,  -10.633 ,  166.083 ,   6.1 ,   4.5 ,  77.0 , A ,  105.0 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17292086
 1962-07-06 09:16:18.78 ,   37.808 ,   20.060 ,   5.4 ,   3.9 ,  13.7 , A ,   35.0 ,   8.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875006
 1962-07-15 06:47:23.95 ,   39.560 ,  141.178 ,   3.8 ,   3.7 , 111.2 , A ,  100.5 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875045
 1962-07-24 21:08:22.66 ,   15.363 ,  -92.451 ,   7.5 ,   5.1 ,  35.9 , A ,  112.8 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875081
 1962-07-30 20:18:55.90 ,    5.169 ,  -76.326 ,   5.9 ,   4.7 ,  86.4 , A ,   75.0 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17292199
 1962-08-21 18:44:57.99 ,   41.110 ,   15.090 ,   5.6 ,   5.0 ,  11.0 , A ,   20.0 ,   5.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875197
 1962-08-23 19:29:19.28 ,   41.856 , -124.023 ,   7.0 ,   6.1 ,  47.3 , A ,   30.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875211
 1962-08-24 09:04:23.77 ,  -15.055 , -173.375 ,   9.1 ,   6.9 , 129.2 , A ,   10.0 ,  17.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875215
 1962-08-27 16:20:05.80 ,   38.226 ,  142.775 ,   5.4 ,   3.2 , 114.7 , B ,   30.0 ,   4.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875232
 1962-08-28 11:00:00.19 ,   37.863 ,   23.026 ,   4.5 ,   3.3 ,  19.0 , A ,  110.2 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875238
 1962-08-30 13:35:30.77 ,   41.941 , -111.489 ,   7.2 ,   5.7 ,  42.5 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875249
 1962-08-30 17:17:54.77 ,  -21.237 , -174.355 ,   8.5 ,   7.0 , 145.4 , A ,   30.0 ,   9.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875251
 1962-09-01 04:41:43.78 ,   51.243 , -179.944 ,  11.8 ,   6.9 ,   0.7 , B ,   35.0 ,   4.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875260
 1962-09-01 04:52:16.39 ,  -15.788 ,  168.189 ,   6.4 ,   5.4 ,  96.3 , A ,  241.6 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17292552
 1962-09-04 13:30:14.39 ,   35.617 ,   49.706 ,   7.3 ,   4.9 ,  28.0 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875285
 1962-09-16 03:05:35.24 ,   19.333 , -103.346 ,  10.2 ,   5.9 ,  44.7 , C ,   91.3 ,   6.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875344
 1962-09-17 17:55:48.98 ,  -21.272 , -178.933 ,   7.5 ,   5.5 , 126.2 , A ,  629.0 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17292740
 1962-09-18 06:10:35.45 ,    2.223 ,  126.917 ,   9.9 ,   5.0 ,  65.8 , B ,   85.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875360
 1962-10-06 11:00:54.75 ,  -13.292 ,  167.193 ,   7.6 ,   6.0 ,  83.2 , A ,  196.6 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875462
 1962-10-15 23:36:34.20 ,  -43.593 ,  169.948 ,   7.0 ,   5.7 , 116.3 , A ,   15.0 ,   4.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875524
 1962-10-21 02:05:23.04 ,   61.041 , -149.778 ,   9.7 ,   5.7 ,  34.1 , B ,   53.9 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875552
 1962-10-30 08:31:52.41 ,   12.608 ,  -87.970 ,  10.0 ,   5.5 ,  40.0 , B ,   45.0 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875593
 1962-11-01 17:52:27.69 ,    1.986 ,  133.097 ,   7.8 ,   4.6 ,  60.0 , B ,   65.0 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17292923
 1962-11-11 15:15:33.78 ,   17.013 ,   40.418 ,   6.9 ,   5.8 ,  32.6 , A ,   15.0 ,   3.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875653
 1962-11-28 02:35:48.75 ,   12.115 ,  143.920 ,  10.4 ,   6.8 ,  75.6 , B ,   15.0 ,  14.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875723
 1962-12-01 04:16:59.76 ,  -29.701 , -177.380 ,  10.6 ,   9.4 , 110.6 , B ,   35.0 ,   4.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875742
 1962-12-12 10:08:52.95 ,   -4.826 ,  153.651 ,   6.3 ,   4.6 ,  71.3 , A ,   94.7 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293079
 1962-12-17 11:00:20.95 ,    2.060 ,  123.022 ,   6.7 ,   4.3 ,  65.2 , B ,  422.0 ,   6.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293100
 1962-12-17 17:25:42.93 ,   38.033 ,  106.102 ,   6.1 ,   5.0 , 131.2 , A ,   20.0 ,   3.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875806
 1962-12-21 06:27:51.37 ,   52.557 , -168.744 ,  12.6 ,   6.5 , 177.0 , B ,   25.0 ,   6.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875822
 1962-12-21 09:00:43.43 ,   52.357 , -168.398 ,  10.6 ,   7.2 , 173.8 , A ,   25.0 ,   6.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875824
 1962-12-21 09:10:03.44 ,   52.215 , -168.338 ,  10.0 ,   6.7 , 169.8 , A ,   25.0 ,   4.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875825
 1962-12-21 09:33:21.21 ,   42.046 ,  142.615 ,   5.1 ,   3.8 , 111.8 , A ,   67.5 ,  14.6 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875826
 1962-12-21 21:27:50.35 ,   -1.094 ,  -80.957 ,   9.6 ,   8.8 ,  70.9 , B ,   15.0 ,  15.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875832
 1962-12-22 01:59:50.65 ,   -9.264 ,  112.325 ,   8.7 ,   5.8 ,  58.2 , A ,   40.0 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     875836
 1962-12-27 14:02:05.06 ,   -4.971 ,  145.085 ,   8.5 ,   6.4 ,  62.0 , A ,   35.0 ,  30.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293172
 1963-01-04 12:16:40.47 ,   -4.841 ,  153.840 ,   7.6 ,   6.2 ,  73.5 , A ,   60.0 ,  11.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871651
 1963-01-15 22:17:52.66 ,  -31.293 ,  -13.317 ,  16.4 ,  10.5 , 173.5 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871705
 1963-01-29 09:21:18.48 ,   49.758 ,  154.974 ,   5.5 ,   3.8 , 145.8 , A ,  130.7 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293287
 1963-02-04 23:21:11.02 ,   48.586 ,  155.020 ,   7.5 ,   5.2 , 150.1 , A ,   68.4 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871783
 1963-02-06 18:17:12.12 ,   55.680 ,  166.184 ,  10.5 ,   6.1 , 157.6 , B ,   15.0 ,   9.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293310
 1963-02-12 23:07:31.77 ,  -17.969 , -178.400 ,  10.8 ,   6.0 , 140.5 , B ,  594.8 ,   6.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871815
 1963-02-14 12:09:13.96 ,    0.781 ,  -30.146 ,   9.2 ,   6.6 , 170.6 , A ,   22.5 ,  13.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871825
 1963-02-16 10:46:27.28 ,   -6.962 ,  117.325 ,   9.4 ,   5.6 ,  45.8 , B ,  610.0 ,   9.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871841
 1963-02-20 16:45:57.63 ,   38.582 ,  139.069 ,   5.5 ,   3.5 , 128.0 , B ,   15.0 ,   6.5 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   16974133
 1963-02-22 07:10:29.62 ,   84.875 ,  101.432 ,   5.5 ,   4.9 , 126.9 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871869
 1963-02-24 13:34:17.31 ,   14.604 ,  -91.317 ,   7.4 ,   4.5 ,  40.2 , B ,  115.0 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871876
 1963-03-10 01:26:07.05 ,   56.207 , -153.863 ,  10.9 ,   5.8 ,  13.8 , B ,   30.0 ,   3.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871949
 1963-03-11 07:27:24.60 ,   37.888 ,   29.174 ,   5.6 ,   4.1 ,  27.6 , A ,   30.0 ,   4.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     871958
 1963-03-14 08:00:15.41 ,   18.948 ,  120.110 ,   6.0 ,   4.7 ,  67.5 , A ,   25.0 ,   5.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293446
 1963-03-15 00:16:02.52 ,    8.303 ,  126.531 ,   7.5 ,   5.4 ,  66.9 , A ,  100.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293449
 1963-03-21 04:00:12.77 ,   36.377 ,  141.207 ,   5.8 ,   4.0 , 117.4 , A ,   45.1 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872004
 1963-03-24 21:35:27.13 ,   51.708 , -178.069 ,   7.6 ,   4.7 , 178.4 , B ,   56.3 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872028
 1963-03-25 20:17:06.00 ,  -56.614 ,  147.612 ,  10.3 ,   7.2 , 103.2 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872032
 1963-03-26 19:47:46.80 ,   43.982 ,  147.464 ,   7.1 ,   5.3 , 128.9 , A ,  111.4 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872036
 1963-03-28 11:12:30.62 ,  -30.155 , -177.899 ,  11.6 ,   7.4 , 119.6 , B ,   20.0 ,  15.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872056
 1963-03-28 23:29:14.11 ,  -29.812 , -177.506 ,  11.2 ,   7.3 , 115.3 , B ,   35.0 ,  12.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872061
 1963-03-30 01:53:30.89 ,  -19.111 ,  169.153 ,   6.1 ,   4.9 , 101.8 , A ,  162.1 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872069
 1963-03-31 17:28:53.53 ,    0.655 ,   96.602 ,   7.2 ,   6.1 ,  46.5 , A ,   19.3 ,   3.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872085
 1963-04-01 04:28:46.44 ,   44.761 ,  141.459 ,   5.7 ,   4.1 , 141.2 , A ,  257.9 ,   5.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872087
 1963-04-03 15:54:53.36 ,   61.083 , -147.581 ,  18.4 ,  10.4 ,  53.1 , B ,   50.0 ,   5.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872100
 1963-04-06 11:19:22.37 ,   63.360 , -149.707 ,   8.8 ,   6.8 ,  23.2 , A ,   15.0 ,  21.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872107
 1963-04-07 15:28:02.89 ,   53.585 , -169.854 ,  11.6 ,   6.9 , 176.5 , B ,  185.6 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872117
 1963-04-09 02:02:28.49 ,  -17.890 , -178.516 ,  11.7 ,   6.6 , 143.3 , B ,  561.9 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872126
 1963-04-10 07:50:37.03 ,   -9.191 ,  125.159 ,   8.2 ,   5.8 ,  54.2 , A ,   70.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872130
 1963-04-12 00:41:30.69 ,   31.853 ,   78.744 ,   5.6 ,   4.9 ,  89.7 , A ,   30.0 ,   8.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872138
 1963-04-12 08:41:46.72 ,  -38.760 ,  176.736 ,   5.8 ,   5.5 , 114.6 , A ,   10.0 ,  22.1 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872139
 1963-04-16 01:55:15.34 ,   -1.117 ,  128.157 ,   8.1 ,   7.1 ,  57.6 , A ,   30.0 ,   4.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872159
 1963-04-16 12:03:44.92 ,   -1.103 ,  127.499 ,   8.1 ,   4.6 ,  52.0 , B ,   30.0 ,   9.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872161
 1963-04-20 00:50:04.87 ,   45.116 ,  151.940 ,  38.2 ,  31.6 , 113.1 , D ,   35.0 ,   7.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   16974241
 1963-04-21 09:17:06.08 ,   26.506 ,  128.651 ,  10.6 ,   8.3 , 179.0 , A ,   25.0 ,   4.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872187
 1963-04-21 10:38:32.19 ,   -3.234 ,  146.870 ,  10.6 ,   5.8 ,  63.2 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872188
 1963-04-24 21:42:51.52 ,  -20.944 , -178.793 ,  11.4 ,   8.7 , 138.1 , A ,  610.0 ,  17.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872203
 1963-04-29 14:51:53.60 ,  -64.118 ,  159.827 ,  11.5 ,   7.7 ,  79.9 , A ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872228
 1963-04-30 07:07:55.80 ,   51.515 ,  178.595 ,  12.2 ,   6.7 , 172.1 , B ,   30.0 ,  17.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872236
 1963-05-04 05:56:05.77 ,   51.789 , -175.084 ,  10.9 ,   7.3 , 177.1 , A ,   45.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872253
 1963-05-06 08:38:30.45 ,   -9.156 ,  112.578 ,   9.1 ,   5.8 ,  52.2 , B ,   35.0 ,  31.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872264
 1963-05-07 16:23:13.35 ,  -22.047 ,  -68.551 ,  12.7 ,   7.4 ,  89.8 , B ,  108.2 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872272
 1963-05-08 08:50:59.64 ,   54.815 , -163.833 ,   8.9 ,   6.8 ,   7.6 , A ,   95.1 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872274
 1963-05-08 15:24:01.75 ,    5.211 ,  125.620 ,   8.7 ,   5.6 ,  54.1 , B ,   60.0 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   17293721
 1963-05-09 15:03:47.40 ,   12.342 ,  -86.939 ,  13.4 ,   6.1 ,  32.6 , B ,   50.0 ,  50.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872280
 1963-05-10 01:49:23.26 ,   29.596 ,  130.892 ,  18.5 ,  12.0 ,   1.1 , D ,   30.0 ,  20.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   16974279
 1963-05-11 17:49:45.51 ,   24.088 ,  122.292 ,   6.8 ,   5.4 ,  93.1 , A ,   35.0 ,  14.3 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872289
 1963-05-12 09:42:56.57 ,  -57.701 ,  160.436 ,   9.5 ,   7.0 ,  95.3 , A ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     872294
